timestamp,temperatura_C,sp_temperatura_C,fase,estab_contagem,estab_alvo,vazao_L_min,sp_vazao_L_min,dc_cooler_%,dc_resistencia_%,resistencia
2026-03-15 17:55:34,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:55:36,38.2,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:38,38.2,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:55:40,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:55:42,38.23,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:44,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:55:46,38.23,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:48,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:55:50,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:55:52,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:55:54,38.23,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:55:56,38.18,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:55:58,38.33,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:56:00,38.26,40.0,AQUECENDO,0,5,0.0,0.0,0,32,ON
2026-03-15 17:56:02,38.23,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:04,38.26,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:06,38.41,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:56:08,38.31,40.0,AQUECENDO,0,5,0.0,0.0,0,32,ON
2026-03-15 17:56:10,38.41,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:56:12,38.33,40.0,AQUECENDO,0,5,0.0,0.0,0,32,ON
2026-03-15 17:56:14,38.36,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:56:16,38.33,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:18,38.46,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:56:20,38.46,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:22,38.26,40.0,AQUECENDO,0,5,0.0,0.0,0,32,ON
2026-03-15 17:56:24,38.46,40.0,AQUECENDO,0,5,0.0,0.0,0,29,ON
2026-03-15 17:56:26,38.52,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:28,38.49,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:56:30,38.41,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:32,38.52,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:56:34,38.52,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:36,38.46,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:38,38.49,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:40,38.57,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:56:42,38.52,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:44,38.44,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:46,38.41,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:48,38.52,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:56:50,38.59,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:56:52,38.46,40.0,AQUECENDO,0,5,0.0,0.0,0,32,ON
2026-03-15 17:56:54,38.46,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:56:56,38.59,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:56:58,38.57,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:00,38.54,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:02,38.57,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:04,38.59,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:06,38.57,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:08,38.54,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:10,38.57,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:12,38.52,40.0,AQUECENDO,0,5,0.0,0.0,0,32,ON
2026-03-15 17:57:14,38.54,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:16,38.59,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:18,38.67,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:57:20,38.62,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:22,38.59,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:24,38.72,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:57:26,38.78,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:28,38.59,40.0,AQUECENDO,0,5,0.0,0.0,0,32,ON
2026-03-15 17:57:30,38.59,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:32,38.72,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:57:34,38.62,40.0,AQUECENDO,0,5,0.0,0.0,0,32,ON
2026-03-15 17:57:36,38.65,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:38,38.83,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:57:40,38.72,40.0,AQUECENDO,0,5,0.0,0.0,0,32,ON
2026-03-15 17:57:42,38.75,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:57:44,38.72,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:46,38.75,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
2026-03-15 17:57:48,38.86,40.0,AQUECENDO,0,5,0.0,0.0,0,30,ON
2026-03-15 17:57:50,38.78,40.0,AQUECENDO,0,5,0.0,0.0,0,31,ON
