timestamp,temperatura_C,vazao_L_min,dc_cooler_%,dc_resistencia_%,resistencia
2026-03-04 18:22:42,39.62,1.33,60,53,ON
2026-03-04 18:22:44,39.83,0.67,64,50,ON
2026-03-04 18:22:46,39.57,1.33,61,54,ON
2026-03-04 18:22:48,39.83,1.33,62,49,ON
2026-03-04 18:22:50,39.86,1.33,62,52,ON
2026-03-04 18:22:52,39.67,2.0,59,52,ON
2026-03-04 18:22:54,39.81,0.67,63,50,ON
2026-03-04 18:22:56,39.75,0.67,62,52,ON
2026-03-04 18:22:58,39.51,0.67,63,53,ON
2026-03-04 18:23:00,39.81,1.33,61,50,ON
2026-03-04 18:23:02,39.86,1.33,61,52,ON
2026-03-04 18:23:04,39.83,2.0,58,51,ON
2026-03-04 18:23:06,39.86,0.67,63,51,ON
2026-03-04 18:23:08,39.67,0.67,64,53,ON
2026-03-04 18:23:10,39.78,1.33,61,50,ON
2026-03-04 18:23:12,39.86,0.67,63,51,ON
2026-03-04 18:23:14,39.86,0.67,64,51,ON
2026-03-04 18:23:16,39.83,1.33,61,51,ON
2026-03-04 18:23:18,39.73,1.33,61,52,ON
2026-03-04 18:23:20,39.7,0.67,63,52,ON
2026-03-04 18:23:22,39.78,0.67,64,51,ON
2026-03-04 18:23:24,39.67,0.67,63,52,ON
2026-03-04 18:23:26,39.89,1.33,61,50,ON
2026-03-04 18:23:28,39.73,0.67,63,53,ON
2026-03-04 18:23:30,39.73,1.33,61,51,ON
2026-03-04 18:23:32,39.43,1.33,61,54,ON
2026-03-04 18:23:34,39.78,1.33,61,49,ON
2026-03-04 18:23:36,39.78,1.33,61,53,ON
2026-03-04 18:23:38,39.78,0.67,63,51,ON
2026-03-04 18:23:40,39.75,0.67,63,52,ON
2026-03-04 18:23:42,39.7,0.67,64,52,ON
2026-03-04 18:23:44,39.83,1.33,61,51,ON
2026-03-04 18:23:46,39.78,1.33,62,52,ON
2026-03-04 18:23:48,39.57,0.67,64,53,ON
2026-03-04 18:23:50,39.75,1.33,63,50,ON
2026-03-04 18:23:52,39.57,0.67,63,54,ON
2026-03-04 18:23:54,39.78,0.67,63,50,ON
2026-03-04 18:23:56,39.81,1.33,62,52,ON
2026-03-04 18:23:58,39.86,0.67,65,51,ON
2026-03-04 18:24:00,39.78,0.67,64,52,ON
2026-03-04 18:24:02,39.78,1.33,63,51,ON
2026-03-04 18:24:04,39.49,0.67,64,54,ON
2026-03-04 18:24:06,39.78,0.67,63,50,ON
2026-03-04 18:24:08,39.59,0.67,63,54,ON
2026-03-04 18:24:10,39.73,1.33,62,50,ON
2026-03-04 18:24:12,39.67,1.33,61,53,ON
2026-03-04 18:24:14,39.67,0.67,64,52,ON
2026-03-04 18:24:16,39.57,1.33,62,53,ON
2026-03-04 18:24:18,39.41,0.67,64,53,ON
2026-03-04 18:24:20,39.67,0.67,63,51,ON
2026-03-04 18:24:22,39.78,1.33,61,52,ON
2026-03-04 18:24:24,39.67,1.33,62,52,ON
2026-03-04 18:24:26,39.73,1.33,61,51,ON
2026-03-04 18:24:28,39.67,0.67,63,53,ON
2026-03-04 18:24:30,39.59,0.67,63,53,ON
2026-03-04 18:24:32,39.7,2.0,59,51,ON
2026-03-04 18:24:34,39.57,0.67,63,53,ON
2026-03-04 18:24:36,39.7,0.67,64,51,ON
