timestamp,temperatura_C,vazao_L_min,cooler_%,resistencia
2026-03-04 14:27:08,39.36,0.0,58,45,ON
2026-03-04 14:27:10,39.49,0.0,58,44,ON
2026-03-04 14:27:12,39.41,0.0,58,46,ON
2026-03-04 14:27:14,39.46,0.0,58,45,ON
2026-03-04 14:27:16,39.36,0.0,58,46,ON
2026-03-04 14:27:18,39.46,0.0,58,44,ON
2026-03-04 14:27:20,39.41,0.0,58,46,ON
2026-03-04 14:27:22,39.22,0.0,58,47,ON
2026-03-04 14:27:24,39.46,0.0,58,44,ON
2026-03-04 14:27:26,39.36,0.0,58,47,ON
2026-03-04 14:27:28,39.41,0.0,58,45,ON
2026-03-04 14:27:30,39.46,0.0,58,45,ON
2026-03-04 14:27:32,39.51,0.0,58,45,ON
2026-03-04 14:27:34,39.46,0.0,58,46,ON
2026-03-04 14:27:36,39.25,0.0,58,47,ON
2026-03-04 14:27:38,39.54,0.0,59,43,ON
2026-03-04 14:27:40,39.38,0.0,59,47,ON
2026-03-04 14:27:42,39.3,0.0,59,46,ON
2026-03-04 14:27:44,39.43,0.0,59,45,ON
2026-03-04 14:27:46,39.38,0.0,59,46,ON
2026-03-04 14:27:48,39.46,0.0,59,45,ON
2026-03-04 14:27:50,39.49,0.0,59,45,ON
2026-03-04 14:27:52,39.49,0.0,59,45,ON
2026-03-04 14:27:54,39.36,0.0,59,47,ON
2026-03-04 14:27:56,39.46,0.0,59,45,ON
2026-03-04 14:27:58,39.46,0.0,59,46,ON
2026-03-04 14:28:00,39.33,0.0,59,46,ON
2026-03-04 14:28:02,39.36,0.0,59,46,ON
2026-03-04 14:28:04,39.36,0.0,59,46,ON
2026-03-04 14:28:06,39.33,0.0,59,46,ON
2026-03-04 14:28:08,39.3,0.0,59,46,ON
2026-03-04 14:28:10,39.41,0.0,59,45,ON
2026-03-04 14:28:12,39.46,0.0,59,46,ON
2026-03-04 14:28:14,39.49,0.0,59,45,ON
2026-03-04 14:28:16,39.51,0.0,59,45,ON
2026-03-04 14:28:18,39.36,0.0,59,47,ON
2026-03-04 14:28:20,39.43,0.0,59,45,ON
2026-03-04 14:28:22,39.49,0.0,59,46,ON
2026-03-04 14:28:24,39.36,0.0,59,47,ON
2026-03-04 14:28:26,39.46,0.0,59,45,ON
2026-03-04 14:28:28,39.41,0.0,59,47,ON
2026-03-04 14:28:30,39.41,0.0,60,46,ON
2026-03-04 14:28:32,39.38,0.0,60,46,ON
2026-03-04 14:28:34,39.3,0.0,60,47,ON
2026-03-04 14:28:36,39.41,0.0,60,45,ON
2026-03-04 14:28:38,39.46,0.0,60,46,ON
2026-03-04 14:28:40,39.57,0.0,60,45,ON
2026-03-04 14:28:42,39.54,0.0,60,46,ON
2026-03-04 14:28:44,39.43,0.0,60,46,ON
2026-03-04 14:28:46,39.49,0.0,60,45,ON
2026-03-04 14:28:48,39.36,0.0,60,47,ON
2026-03-04 14:28:50,39.3,0.0,60,46,ON
2026-03-04 14:28:52,39.41,0.0,60,46,ON
2026-03-04 14:28:54,39.25,0.0,60,48,ON
2026-03-04 14:28:56,39.25,0.0,60,46,ON
2026-03-04 14:28:58,39.36,0.0,60,46,ON
2026-03-04 14:29:00,39.28,0.0,60,47,ON
2026-03-04 14:29:02,39.36,0.0,60,46,ON
2026-03-04 14:29:04,39.41,0.0,60,46,ON
2026-03-04 14:29:06,39.43,0.0,60,46,ON
2026-03-04 14:29:08,39.25,0.0,60,48,ON
2026-03-04 14:29:10,39.43,0.0,60,45,ON
2026-03-04 14:29:12,39.43,0.0,60,47,ON
2026-03-04 14:29:14,39.41,0.0,60,46,ON
2026-03-04 14:29:16,39.41,0.0,60,46,ON
2026-03-04 14:29:18,39.41,0.0,60,46,ON
2026-03-04 14:29:20,39.49,0.0,60,46,ON
2026-03-04 14:29:22,39.49,0.0,60,46,ON
2026-03-04 14:29:24,39.41,0.0,61,47,ON
2026-03-04 14:29:26,39.51,0.0,61,45,ON
2026-03-04 14:29:28,39.28,0.0,61,48,ON
2026-03-04 14:29:30,39.49,0.0,61,44,ON
2026-03-04 14:29:32,39.3,0.0,61,49,ON
2026-03-04 14:29:34,39.3,0.0,61,46,ON
2026-03-04 14:29:36,39.51,0.0,61,46,ON
2026-03-04 14:29:38,39.49,0.0,61,47,ON
2026-03-04 14:29:40,39.43,0.0,61,46,ON
2026-03-04 14:29:42,39.49,0.0,61,46,ON
2026-03-04 14:29:44,39.41,0.0,61,47,ON
2026-03-04 14:29:46,39.46,0.0,61,46,ON
2026-03-04 14:29:48,39.25,0.0,61,48,ON
2026-03-04 14:29:50,39.46,0.0,61,45,ON
2026-03-04 14:29:52,39.46,0.0,61,47,ON
2026-03-04 14:29:54,39.43,0.0,61,46,ON
2026-03-04 14:29:56,39.3,0.0,61,48,ON
2026-03-04 14:29:58,39.41,0.0,61,46,ON
2026-03-04 14:30:00,39.41,0.0,61,47,ON
2026-03-04 14:30:02,39.17,0.0,61,49,ON
2026-03-04 14:30:04,39.46,0.0,61,45,ON
2026-03-04 14:30:06,39.49,0.0,61,47,ON
2026-03-04 14:30:08,39.43,0.0,61,47,ON
2026-03-04 14:30:10,39.59,0.0,61,45,ON
2026-03-04 14:30:12,39.41,0.0,61,48,ON
2026-03-04 14:30:14,39.46,0.0,61,46,ON
2026-03-04 14:30:16,39.51,0.0,62,47,ON
2026-03-04 14:30:18,39.46,0.0,62,47,ON
2026-03-04 14:30:20,39.54,0.0,62,46,ON
2026-03-04 14:30:22,39.49,0.0,62,47,ON
2026-03-04 14:30:24,39.62,0.0,62,45,ON
2026-03-04 14:30:26,39.43,0.0,62,48,ON
2026-03-04 14:30:28,39.33,0.0,62,47,ON
2026-03-04 14:30:30,39.59,0.0,62,45,ON
2026-03-04 14:30:32,39.46,0.0,62,48,ON
2026-03-04 14:30:34,39.57,0.0,62,45,ON
2026-03-04 14:30:36,39.51,0.0,62,47,ON
2026-03-04 14:30:38,39.46,0.0,62,47,ON
2026-03-04 14:30:40,39.36,0.0,62,48,ON
2026-03-04 14:30:42,39.43,0.0,62,46,ON
2026-03-04 14:30:44,39.36,0.0,62,48,ON
2026-03-04 14:30:46,39.57,0.0,62,45,ON
2026-03-04 14:30:48,39.59,0.0,62,47,ON
2026-03-04 14:30:50,39.46,0.0,62,47,ON
2026-03-04 14:30:52,39.51,0.0,62,46,ON
2026-03-04 14:30:54,39.46,0.0,62,47,ON
2026-03-04 14:30:56,39.51,0.0,62,46,ON
2026-03-04 14:30:58,39.28,0.0,62,49,ON
2026-03-04 14:31:00,39.57,0.0,62,45,ON
2026-03-04 14:31:02,39.38,0.0,62,49,ON
2026-03-04 14:31:04,39.38,0.0,62,46,ON
2026-03-04 14:31:06,39.51,0.0,62,47,ON
2026-03-04 14:31:08,39.43,0.0,62,48,ON
2026-03-04 14:31:10,39.49,0.0,63,46,ON
2026-03-04 14:31:12,39.57,0.0,63,46,ON
2026-03-04 14:31:14,39.67,0.0,63,46,ON
2026-03-04 14:31:16,39.38,0.0,63,49,ON
2026-03-04 14:31:18,39.49,0.0,63,46,ON
2026-03-04 14:31:20,39.51,0.0,63,47,ON
2026-03-04 14:31:22,39.38,0.0,63,48,ON
2026-03-04 14:31:24,39.49,0.0,63,46,ON
2026-03-04 14:31:26,39.49,0.0,63,47,ON
2026-03-04 14:31:28,39.49,0.0,63,47,ON
2026-03-04 14:31:30,39.51,0.0,63,47,ON
2026-03-04 14:31:32,39.46,0.0,63,47,ON
2026-03-04 14:31:34,39.51,0.0,63,47,ON
2026-03-04 14:31:36,39.46,0.0,63,48,ON
2026-03-04 14:31:38,39.49,0.0,63,47,ON
2026-03-04 14:31:40,39.36,0.0,63,48,ON
2026-03-04 14:31:42,39.38,0.0,63,47,ON
2026-03-04 14:31:44,39.49,0.0,63,47,ON
2026-03-04 14:31:46,39.43,0.0,63,48,ON
2026-03-04 14:31:48,39.46,0.0,63,47,ON
2026-03-04 14:31:50,39.51,0.0,63,47,ON
2026-03-04 14:31:52,39.67,0.0,63,46,ON
2026-03-04 14:31:54,39.51,0.0,63,48,ON
2026-03-04 14:31:56,39.49,0.0,63,47,ON
2026-03-04 14:31:58,39.54,0.0,63,47,ON
2026-03-04 14:32:00,39.51,0.0,63,47,ON
2026-03-04 14:32:02,39.57,0.0,64,47,ON
2026-03-04 14:32:04,39.49,0.0,64,48,ON
2026-03-04 14:32:06,39.54,0.0,64,47,ON
2026-03-04 14:32:08,39.49,0.0,64,48,ON
2026-03-04 14:32:10,39.59,0.0,64,46,ON
2026-03-04 14:32:12,39.43,0.0,64,49,ON
2026-03-04 14:32:14,39.41,0.0,64,47,ON
2026-03-04 14:32:16,39.38,0.0,64,48,ON
2026-03-04 14:32:18,39.59,0.0,64,46,ON
2026-03-04 14:32:20,39.51,0.0,64,48,ON
2026-03-04 14:32:22,39.36,0.0,64,48,ON
2026-03-04 14:32:24,39.41,0.0,64,47,ON
2026-03-04 14:32:26,39.51,0.0,64,47,ON
2026-03-04 14:32:28,39.3,0.0,64,49,ON
2026-03-04 14:32:30,39.41,0.0,64,47,ON
2026-03-04 14:32:32,39.43,0.0,64,48,ON
2026-03-04 14:32:34,39.41,0.0,64,48,ON
2026-03-04 14:32:36,39.41,0.0,64,48,ON
2026-03-04 14:32:38,39.41,0.0,64,48,ON
2026-03-04 14:32:40,39.57,0.0,64,47,ON
2026-03-04 14:32:42,39.43,0.0,64,49,ON
2026-03-04 14:32:44,39.46,0.0,64,47,ON
2026-03-04 14:32:46,39.38,0.0,64,49,ON
2026-03-04 14:32:48,39.41,0.0,64,47,ON
2026-03-04 14:32:50,39.46,0.0,64,48,ON
2026-03-04 14:32:52,39.54,0.0,64,47,ON
2026-03-04 14:32:54,39.41,0.0,64,49,ON
2026-03-04 14:32:56,39.41,0.0,65,48,ON
2026-03-04 14:32:58,39.49,0.0,65,48,ON
2026-03-04 14:33:00,39.57,0.0,65,47,ON
2026-03-04 14:33:02,39.41,0.0,65,49,ON
2026-03-04 14:33:04,39.43,0.0,65,47,ON
2026-03-04 14:33:06,39.43,0.0,65,48,ON
2026-03-04 14:33:08,39.43,0.0,65,48,ON
2026-03-04 14:33:10,39.43,0.0,65,48,ON
2026-03-04 14:33:12,39.43,0.0,65,48,ON
2026-03-04 14:33:14,39.51,0.0,65,47,ON
2026-03-04 14:33:16,39.36,0.0,65,49,ON
2026-03-04 14:33:18,39.41,0.0,65,47,ON
2026-03-04 14:33:20,39.46,0.0,65,48,ON
2026-03-04 14:33:22,39.51,0.0,65,47,ON
2026-03-04 14:33:24,39.41,0.0,65,49,ON
2026-03-04 14:33:26,39.57,0.07,65,47,ON
2026-03-04 14:33:28,39.41,0.2,65,49,ON
2026-03-04 14:33:30,39.49,0.0,65,47,ON
2026-03-04 14:33:32,39.25,0.0,65,50,ON
2026-03-04 14:33:34,39.43,0.0,65,47,ON
2026-03-04 14:33:36,39.49,0.0,65,49,ON
2026-03-04 14:33:38,39.38,0.0,65,49,ON
2026-03-04 14:33:40,39.43,0.0,65,48,ON
2026-03-04 14:33:42,39.51,0.0,65,48,ON
2026-03-04 14:33:44,39.28,0.0,65,50,ON
2026-03-04 14:33:46,39.36,0.0,65,48,ON
2026-03-04 14:33:48,39.51,0.0,66,48,ON
2026-03-04 14:33:50,39.57,0.0,66,48,ON
2026-03-04 14:33:52,39.41,0.0,66,49,ON
2026-03-04 14:33:54,39.17,0.0,66,50,ON
2026-03-04 14:33:56,39.36,0.0,66,47,ON
2026-03-04 14:33:58,39.43,0.0,66,49,ON
2026-03-04 14:34:00,39.36,0.0,66,49,ON
2026-03-04 14:34:02,39.49,0.0,66,47,ON
2026-03-04 14:34:04,39.41,0.0,66,49,ON
2026-03-04 14:34:06,39.28,0.0,66,49,ON
2026-03-04 14:34:08,39.49,0.0,66,47,ON
2026-03-04 14:34:10,39.38,0.0,66,50,ON
2026-03-04 14:34:12,39.41,0.0,66,48,ON
2026-03-04 14:34:14,39.25,0.0,66,50,ON
2026-03-04 14:34:16,39.41,0.0,66,47,ON
2026-03-04 14:34:18,39.49,0.0,66,49,ON
2026-03-04 14:34:20,39.38,0.0,66,49,ON
2026-03-04 14:34:22,39.43,0.0,66,48,ON
2026-03-04 14:34:24,39.49,0.0,66,48,ON
2026-03-04 14:34:26,39.49,0.0,66,48,ON
2026-03-04 14:34:28,39.57,0.0,66,48,ON
2026-03-04 14:34:30,39.49,0.0,66,49,ON
2026-03-04 14:34:32,39.43,0.0,66,49,ON
2026-03-04 14:34:34,39.28,0.0,66,50,ON
2026-03-04 14:34:36,39.3,0.0,66,49,ON
2026-03-04 14:34:38,39.36,0.0,66,49,ON
2026-03-04 14:34:40,39.49,0.0,66,48,ON
2026-03-04 14:34:42,39.46,0.0,67,49,ON
2026-03-04 14:34:44,39.57,0.0,67,47,ON
2026-03-04 14:34:46,39.43,0.0,67,50,ON
2026-03-04 14:34:48,39.41,0.0,67,48,ON
2026-03-04 14:34:50,39.38,0.0,67,49,ON
2026-03-04 14:34:52,39.41,0.0,67,49,ON
2026-03-04 14:34:54,39.46,0.0,67,49,ON
2026-03-04 14:34:56,39.41,0.0,67,49,ON
2026-03-04 14:34:58,39.43,0.0,67,49,ON
2026-03-04 14:35:00,39.43,0.0,67,49,ON
2026-03-04 14:35:02,39.36,0.0,67,49,ON
2026-03-04 14:35:04,39.43,0.0,67,48,ON
2026-03-04 14:35:06,39.41,0.0,67,49,ON
2026-03-04 14:35:08,39.38,0.0,67,49,ON
2026-03-04 14:35:10,39.49,0.0,67,48,ON
2026-03-04 14:35:12,39.41,0.0,67,50,ON
2026-03-04 14:35:14,39.43,0.0,67,49,ON
2026-03-04 14:35:16,39.49,0.0,67,49,ON
2026-03-04 14:35:18,39.33,0.0,67,50,ON
2026-03-04 14:35:20,39.41,0.0,67,48,ON
2026-03-04 14:35:22,39.22,0.0,67,51,ON
2026-03-04 14:35:24,39.46,0.0,67,47,ON
2026-03-04 14:35:26,39.14,0.0,67,52,ON
2026-03-04 14:35:28,39.3,0.0,67,48,ON
2026-03-04 14:35:30,39.33,0.0,67,50,ON
2026-03-04 14:35:32,39.41,0.0,67,48,ON
2026-03-04 14:35:34,39.46,0.0,68,49,ON
2026-03-04 14:35:36,39.41,0.0,68,49,ON
2026-03-04 14:35:38,39.43,0.0,68,49,ON
2026-03-04 14:35:40,39.28,0.0,68,51,ON
2026-03-04 14:35:42,39.28,0.0,68,49,ON
2026-03-04 14:35:44,39.36,0.0,68,49,ON
2026-03-04 14:35:46,39.51,0.0,68,48,ON
2026-03-04 14:35:48,39.38,0.0,68,50,ON
2026-03-04 14:35:50,39.36,0.0,68,49,ON
2026-03-04 14:35:52,39.33,0.0,68,50,ON
2026-03-04 14:35:54,39.36,0.0,68,49,ON
2026-03-04 14:35:56,39.3,0.0,68,50,ON
2026-03-04 14:35:58,39.51,0.0,68,48,ON
2026-03-04 14:36:00,39.3,0.0,68,51,ON
2026-03-04 14:36:02,39.41,0.0,68,48,ON
2026-03-04 14:36:04,39.51,0.0,68,49,ON
2026-03-04 14:36:06,39.57,0.0,68,49,ON
2026-03-04 14:36:08,39.38,0.0,68,51,ON
2026-03-04 14:36:10,39.38,0.0,68,49,ON
2026-03-04 14:36:12,39.36,0.0,68,50,ON
2026-03-04 14:36:14,39.57,0.0,68,48,ON
2026-03-04 14:36:16,39.46,0.0,68,50,ON
2026-03-04 14:36:18,39.46,0.0,68,49,ON
2026-03-04 14:36:20,39.46,0.0,68,50,ON
2026-03-04 14:36:22,39.51,0.0,68,49,ON
2026-03-04 14:36:24,39.51,0.0,68,49,ON
2026-03-04 14:36:26,39.51,0.0,68,49,ON
2026-03-04 14:36:28,39.54,0.0,69,49,ON
2026-03-04 14:36:30,39.54,0.0,69,49,ON
2026-03-04 14:36:32,39.41,0.0,69,50,ON
2026-03-04 14:36:34,39.54,0.0,69,48,ON
2026-03-04 14:36:36,39.43,0.0,69,51,ON
2026-03-04 14:36:38,39.43,0.0,69,49,ON
2026-03-04 14:36:40,39.51,0.0,69,49,ON
2026-03-04 14:36:42,39.43,0.0,69,50,ON
2026-03-04 14:36:44,39.57,0.0,69,48,ON
2026-03-04 14:36:46,39.43,0.0,69,51,ON
2026-03-04 14:36:48,39.59,0.0,69,48,ON
2026-03-04 14:36:50,39.36,0.0,69,52,ON
2026-03-04 14:36:52,39.57,0.0,69,47,ON
2026-03-04 14:36:54,39.43,0.0,69,51,ON
2026-03-04 14:36:56,39.51,0.0,69,48,ON
2026-03-04 14:36:58,39.59,0.0,69,49,ON
2026-03-04 14:37:00,39.51,0.0,69,50,ON
2026-03-04 14:37:02,39.54,0.0,69,49,ON
2026-03-04 14:37:04,39.49,0.0,69,50,ON
2026-03-04 14:37:06,39.49,0.0,69,49,ON
2026-03-04 14:37:08,39.54,0.0,69,49,ON
2026-03-04 14:37:10,39.3,0.0,69,52,ON
2026-03-04 14:37:12,39.49,0.0,69,48,ON
2026-03-04 14:37:14,39.36,0.0,69,51,ON
2026-03-04 14:37:16,39.59,0.0,69,48,ON
2026-03-04 14:37:18,39.51,0.0,69,51,ON
2026-03-04 14:37:20,39.38,0.0,70,50,ON
2026-03-04 14:37:22,39.38,0.0,70,50,ON
2026-03-04 14:37:24,39.43,0.0,70,50,ON
2026-03-04 14:37:26,39.46,0.0,70,50,ON
2026-03-04 14:37:28,39.49,0.0,70,50,ON
2026-03-04 14:37:30,39.33,0.0,70,51,ON
2026-03-04 14:37:32,39.33,0.0,70,50,ON
2026-03-04 14:37:34,39.41,0.0,70,50,ON
2026-03-04 14:37:36,39.51,0.0,70,49,ON
2026-03-04 14:37:38,39.36,0.0,70,51,ON
2026-03-04 14:37:40,39.51,0.0,70,49,ON
2026-03-04 14:37:42,39.41,0.0,70,51,ON
2026-03-04 14:37:44,39.36,0.0,70,50,ON
2026-03-04 14:37:46,39.28,0.0,70,51,ON
2026-03-04 14:37:48,39.36,0.0,70,50,ON
2026-03-04 14:37:50,39.51,0.0,70,49,ON
2026-03-04 14:37:52,39.38,0.0,70,51,ON
2026-03-04 14:37:54,39.38,0.0,70,50,ON
2026-03-04 14:37:56,39.41,0.0,70,50,ON
2026-03-04 14:37:58,39.33,0.0,70,51,ON
2026-03-04 14:38:00,39.38,0.0,70,50,ON
2026-03-04 14:38:02,39.43,0.0,70,50,ON
2026-03-04 14:38:04,39.41,0.0,70,51,ON
2026-03-04 14:38:06,39.17,0.0,70,52,ON
2026-03-04 14:38:08,39.36,0.0,70,49,ON
2026-03-04 14:38:10,39.38,0.0,70,51,ON
2026-03-04 14:38:12,39.36,0.0,70,51,ON
2026-03-04 14:38:14,39.46,0.0,71,50,ON
2026-03-04 14:38:16,39.43,0.0,71,51,ON
2026-03-04 14:38:18,39.46,0.0,71,50,ON
2026-03-04 14:38:20,39.2,0.0,71,53,ON
2026-03-04 14:38:22,39.41,0.0,71,49,ON
2026-03-04 14:38:24,39.41,0.0,71,51,ON
2026-03-04 14:38:26,39.38,0.0,71,50,ON
2026-03-04 14:38:28,39.25,0.0,71,52,ON
2026-03-04 14:38:30,39.09,0.0,71,52,ON
2026-03-04 14:38:32,39.14,0.0,71,51,ON
2026-03-04 14:38:34,39.14,0.0,71,52,ON
2026-03-04 14:38:36,39.3,0.0,71,50,ON
2026-03-04 14:38:38,39.3,0.0,71,52,ON
2026-03-04 14:38:40,39.25,0.0,71,51,ON
2026-03-04 14:38:42,39.3,0.0,71,51,ON
2026-03-04 14:38:44,39.3,0.0,71,51,ON
2026-03-04 14:38:46,39.36,0.0,71,51,ON
2026-03-04 14:38:48,39.25,0.0,71,52,ON
2026-03-04 14:38:50,39.36,0.0,71,50,ON
2026-03-04 14:38:52,39.41,0.0,71,51,ON
2026-03-04 14:38:54,39.3,0.0,71,52,ON
2026-03-04 14:38:56,39.33,0.0,71,51,ON
2026-03-04 14:38:58,39.25,0.0,71,52,ON
2026-03-04 14:39:00,39.38,0.0,71,50,ON
2026-03-04 14:39:02,39.25,0.0,71,53,ON
2026-03-04 14:39:04,39.28,0.0,71,51,ON
2026-03-04 14:39:06,39.28,0.0,72,52,ON
2026-03-04 14:39:08,39.33,0.0,72,51,ON
2026-03-04 14:39:10,39.25,0.0,72,52,ON
2026-03-04 14:39:12,39.2,0.0,72,52,ON
2026-03-04 14:39:14,39.28,0.0,72,51,ON
2026-03-04 14:39:16,39.07,0.0,72,54,ON
2026-03-04 14:39:18,39.3,0.0,72,50,ON
2026-03-04 14:39:20,39.3,0.0,72,52,ON
2026-03-04 14:39:22,39.3,0.0,72,51,ON
2026-03-04 14:39:24,39.25,0.0,72,52,ON
2026-03-04 14:39:26,39.41,0.0,72,50,ON
2026-03-04 14:39:28,39.36,0.0,72,52,ON
2026-03-04 14:39:30,39.28,0.0,72,52,ON
2026-03-04 14:39:32,39.41,0.0,72,51,ON
2026-03-04 14:39:34,39.3,0.33,72,52,ON
2026-03-04 14:39:36,39.25,1.53,72,52,ON
2026-03-04 14:39:38,39.25,2.13,72,52,ON
2026-03-04 14:39:40,39.3,2.47,72,51,ON
2026-03-04 14:39:42,39.33,2.8,72,52,ON
2026-03-04 14:39:44,39.3,2.73,72,52,ON
2026-03-04 14:39:46,39.28,3.07,72,52,ON
2026-03-04 14:39:48,39.38,3.2,71,51,ON
2026-03-04 14:39:50,39.09,2.87,71,54,ON
2026-03-04 14:39:52,39.36,2.8,71,50,ON
2026-03-04 14:39:54,39.41,2.93,71,52,ON
2026-03-04 14:39:56,39.17,2.93,71,53,ON
2026-03-04 14:39:58,39.3,3.0,71,51,ON
2026-03-04 14:40:00,39.25,2.67,71,53,ON
2026-03-04 14:40:02,39.2,2.73,71,52,ON
2026-03-04 14:40:04,39.25,2.87,71,52,ON
2026-03-04 14:40:06,39.25,2.47,71,52,ON
2026-03-04 14:40:08,39.33,2.67,71,51,ON
2026-03-04 14:40:10,39.28,2.87,71,53,ON
2026-03-04 14:40:12,39.41,2.67,71,51,ON
2026-03-04 14:40:14,39.38,3.0,71,52,ON
2026-03-04 14:40:16,39.38,2.73,71,51,ON
2026-03-04 14:40:18,39.41,3.0,70,52,ON
2026-03-04 14:40:20,39.54,3.0,70,51,ON
2026-03-04 14:40:22,39.3,2.4,70,53,ON
2026-03-04 14:40:24,39.22,2.27,70,52,ON
2026-03-04 14:40:26,39.36,2.27,70,52,ON
2026-03-04 14:40:28,39.28,2.2,70,53,ON
2026-03-04 14:40:30,39.17,2.4,70,53,ON
2026-03-04 14:40:32,39.33,2.6,70,51,ON
2026-03-04 14:40:34,39.41,2.33,70,52,ON
2026-03-04 14:40:36,39.43,2.4,70,52,ON
2026-03-04 14:40:38,39.41,2.53,70,52,ON
2026-03-04 14:40:40,39.38,2.33,70,52,ON
2026-03-04 14:40:42,39.41,2.4,70,52,ON
2026-03-04 14:40:44,39.36,2.27,70,52,ON
2026-03-04 14:40:46,39.41,1.87,70,52,ON
2026-03-04 14:40:48,39.09,2.13,70,55,ON
2026-03-04 14:40:50,39.33,2.47,70,50,ON
2026-03-04 14:40:52,39.28,2.13,70,54,ON
2026-03-04 14:40:54,39.43,2.07,70,51,ON
2026-03-04 14:40:56,39.41,2.0,70,53,ON
2026-03-04 14:40:58,39.51,2.27,70,51,ON
2026-03-04 14:41:00,39.43,2.33,69,53,ON
2026-03-04 14:41:02,39.04,2.07,69,55,ON
2026-03-04 14:41:04,39.38,1.93,69,50,ON
2026-03-04 14:41:06,39.49,1.87,69,52,ON
2026-03-04 14:41:08,39.41,1.93,69,52,ON
2026-03-04 14:41:10,39.36,1.67,69,53,ON
2026-03-04 14:41:12,39.51,2.0,69,51,ON
2026-03-04 14:41:14,39.46,1.93,69,53,ON
2026-03-04 14:41:16,39.59,2.2,69,50,ON
2026-03-04 14:41:18,39.49,1.93,69,53,ON
2026-03-04 14:41:20,39.41,2.0,69,52,ON
2026-03-04 14:41:22,39.46,2.2,69,52,ON
2026-03-04 14:41:24,39.43,2.33,69,52,ON
2026-03-04 14:41:26,39.51,1.93,69,51,ON
2026-03-04 14:41:28,39.46,2.0,69,53,ON
2026-03-04 14:41:30,39.3,2.0,69,53,ON
2026-03-04 14:41:32,39.62,2.0,69,50,ON
2026-03-04 14:41:34,39.41,2.33,69,54,ON
2026-03-04 14:41:36,39.41,2.27,69,51,ON
2026-03-04 14:41:38,39.57,1.87,69,51,ON
2026-03-04 14:41:40,39.51,2.07,69,52,ON
2026-03-04 14:41:42,39.49,2.0,69,52,ON
2026-03-04 14:41:44,39.38,1.93,69,53,ON
2026-03-04 14:41:46,39.59,1.8,69,50,ON
2026-03-04 14:41:48,39.51,2.27,69,53,ON
2026-03-04 14:41:50,39.41,1.8,69,52,ON
2026-03-04 14:41:52,39.51,1.73,68,52,ON
2026-03-04 14:41:54,39.38,1.93,68,53,ON
2026-03-04 14:41:56,39.41,1.73,68,52,ON
2026-03-04 14:41:58,39.51,1.87,68,52,ON
2026-03-04 14:42:00,39.54,1.73,68,52,ON
2026-03-04 14:42:02,39.62,1.73,68,51,ON
2026-03-04 14:42:04,39.59,1.67,68,52,ON
2026-03-04 14:42:06,39.54,1.8,68,52,ON
2026-03-04 14:42:08,39.62,1.73,68,51,ON
2026-03-04 14:42:10,39.59,1.6,68,52,ON
2026-03-04 14:42:12,39.73,1.47,68,51,ON
2026-03-04 14:42:14,39.41,1.6,68,54,ON
2026-03-04 14:42:16,39.59,1.53,68,50,ON
2026-03-04 14:42:18,39.57,1.2,68,53,ON
2026-03-04 14:42:20,39.59,1.4,68,51,ON
2026-03-04 14:42:22,39.41,1.27,68,54,ON
2026-03-04 14:42:24,39.43,1.4,68,52,ON
2026-03-04 14:42:26,39.51,1.53,68,52,ON
2026-03-04 14:42:28,39.57,1.8,68,52,ON
2026-03-04 14:42:30,39.57,1.4,68,52,ON
2026-03-04 14:42:32,39.65,1.33,68,51,ON
2026-03-04 14:42:34,39.75,1.33,68,51,ON
2026-03-04 14:42:36,39.54,1.4,68,53,ON
2026-03-04 14:42:38,39.43,1.27,68,53,ON
2026-03-04 14:42:40,39.78,1.07,68,50,ON
2026-03-04 14:42:42,39.73,1.2,68,52,ON
2026-03-04 14:42:44,39.59,1.07,68,52,ON
2026-03-04 14:42:46,39.7,1.27,68,51,ON
2026-03-04 14:42:48,39.65,1.27,68,52,ON
2026-03-04 14:42:50,39.7,1.4,68,51,ON
2026-03-04 14:42:52,39.78,1.4,68,51,ON
2026-03-04 14:42:54,39.51,1.4,68,54,ON
2026-03-04 14:42:56,39.59,1.53,68,51,ON
2026-03-04 14:42:58,39.67,1.47,68,52,ON
2026-03-04 14:43:00,39.62,1.47,68,52,ON
2026-03-04 14:43:02,39.62,1.53,68,52,ON
2026-03-04 14:43:04,39.67,1.47,68,52,ON
2026-03-04 14:43:06,39.7,1.2,68,52,ON
2026-03-04 14:43:08,39.78,1.13,68,51,ON
2026-03-04 14:43:10,39.67,1.2,68,52,ON
2026-03-04 14:43:12,39.7,1.27,68,51,ON
2026-03-04 14:43:14,39.62,1.2,68,53,ON
2026-03-04 14:43:16,39.57,1.33,68,52,ON
2026-03-04 14:43:18,39.57,1.2,68,52,ON
2026-03-04 14:43:20,39.67,1.27,68,51,ON
2026-03-04 14:43:22,39.73,1.2,68,52,ON
2026-03-04 14:43:24,39.59,1.53,68,53,ON
2026-03-04 14:43:26,39.75,1.2,68,51,ON
2026-03-04 14:43:28,39.7,1.33,68,53,ON
2026-03-04 14:43:30,39.67,1.33,68,52,ON
2026-03-04 14:43:32,39.78,1.47,68,51,ON
2026-03-04 14:43:34,39.75,1.27,68,52,ON
2026-03-04 14:43:36,39.78,1.4,68,51,ON
2026-03-04 14:43:38,39.7,1.4,68,52,ON
2026-03-04 14:43:40,39.59,1.27,68,52,ON
2026-03-04 14:43:42,39.81,1.4,68,50,ON
