timestamp,temperatura_C,vazao_L_min,dc_cooler_%,dc_resistencia_%,resistencia
2026-03-05 19:20:35,29.03,0.0,0,93,ON
2026-03-05 19:20:37,29.31,0.0,0,16,ON
2026-03-05 19:20:39,29.31,0.0,0,56,ON
2026-03-05 19:20:41,29.58,0.0,0,34,ON
2026-03-05 19:20:43,29.63,0.0,0,46,ON
2026-03-05 19:20:45,29.72,0.0,0,40,ON
2026-03-05 19:20:47,29.67,0.0,1,44,ON
2026-03-05 19:20:49,29.72,0.0,1,42,ON
2026-03-05 19:20:51,29.69,0.0,1,43,ON
2026-03-05 19:20:53,30.11,0.0,1,39,ON
2026-03-05 19:20:55,29.95,0.0,1,44,ON
2026-03-05 19:20:57,30.04,0.0,1,41,ON
2026-03-05 19:20:59,30.25,0.0,2,42,ON
2026-03-05 19:21:01,30.29,0.0,2,42,ON
2026-03-05 19:21:03,30.29,0.0,2,42,ON
2026-03-05 19:21:05,30.38,0.0,2,42,ON
2026-03-05 19:21:07,30.66,0.0,2,40,ON
2026-03-05 19:21:09,30.41,0.0,2,44,ON
2026-03-05 19:21:11,30.69,0.0,2,40,ON
2026-03-05 19:21:13,30.78,0.0,3,42,ON
2026-03-05 19:21:15,30.75,0.0,3,42,ON
2026-03-05 19:21:17,30.96,0.0,3,40,ON
2026-03-05 19:21:19,30.96,0.0,3,42,ON
2026-03-05 19:21:21,31.1,0.0,3,40,ON
2026-03-05 19:21:23,31.29,0.0,3,40,ON
2026-03-05 19:21:25,31.34,0.0,4,41,ON
2026-03-05 19:21:27,31.2,0.0,4,42,ON
2026-03-05 19:21:29,31.45,0.0,4,39,ON
2026-03-05 19:21:31,31.62,0.0,4,40,ON
2026-03-05 19:21:33,31.66,0.0,4,40,ON
2026-03-05 19:21:35,31.74,0.0,4,40,ON
2026-03-05 19:21:37,31.64,0.0,4,41,ON
2026-03-05 19:21:39,31.85,0.0,5,39,ON
2026-03-05 19:21:41,31.95,0.0,5,40,ON
2026-03-05 19:21:43,32.11,0.0,5,39,ON
2026-03-05 19:21:45,32.14,0.0,5,40,ON
2026-03-05 19:21:47,32.3,0.0,5,39,ON
2026-03-05 19:21:49,32.25,0.0,5,40,ON
2026-03-05 19:21:51,32.61,0.0,6,37,ON
2026-03-05 19:21:53,32.51,0.0,6,41,ON
2026-03-05 19:21:55,32.7,0.0,6,37,ON
2026-03-05 19:21:57,32.8,0.0,6,39,ON
2026-03-05 19:21:59,32.7,0.0,6,39,ON
2026-03-05 19:22:01,32.85,0.0,6,38,ON
2026-03-05 19:22:03,33.06,0.0,6,37,ON
2026-03-05 19:22:05,33.04,0.0,7,39,ON
2026-03-05 19:22:07,33.13,0.0,7,37,ON
2026-03-05 19:22:09,33.4,0.0,7,36,ON
2026-03-05 19:22:11,33.4,0.0,7,38,ON
2026-03-05 19:22:13,33.47,0.0,7,37,ON
2026-03-05 19:22:15,33.45,0.0,7,38,ON
2026-03-05 19:22:17,33.47,0.0,8,37,ON
2026-03-05 19:22:19,33.54,0.0,8,37,ON
2026-03-05 19:22:21,33.71,0.0,8,36,ON
2026-03-05 19:22:23,33.78,0.0,8,37,ON
2026-03-05 19:22:25,34.1,0.0,8,34,ON
2026-03-05 19:22:27,34.1,0.0,8,37,ON
2026-03-05 19:22:29,34.1,0.0,8,36,ON
2026-03-05 19:22:31,34.05,0.0,9,37,ON
2026-03-05 19:22:33,34.29,0.0,9,34,ON
2026-03-05 19:22:35,34.34,0.0,9,36,ON
2026-03-05 19:22:37,34.44,0.0,9,35,ON
2026-03-05 19:22:39,34.27,0.0,9,37,ON
2026-03-05 19:22:41,34.56,0.0,9,33,ON
2026-03-05 19:22:43,34.61,0.0,10,36,ON
2026-03-05 19:22:45,34.58,0.0,10,35,ON
2026-03-05 19:22:47,34.58,0.0,10,36,ON
2026-03-05 19:22:49,34.78,0.0,10,34,ON
2026-03-05 19:22:51,34.8,0.0,10,35,ON
2026-03-05 19:22:53,34.98,0.0,10,34,ON
2026-03-05 19:22:55,34.98,0.0,10,35,ON
2026-03-05 19:22:57,35.02,0.0,11,34,ON
2026-03-05 19:22:59,35.1,0.0,11,34,ON
2026-03-05 19:23:01,34.98,0.0,11,36,ON
2026-03-05 19:23:03,35.27,0.0,11,32,ON
2026-03-05 19:23:05,35.22,0.0,11,35,ON
2026-03-05 19:23:07,35.22,0.0,11,34,ON
2026-03-05 19:23:09,35.39,0.0,12,33,ON
2026-03-05 19:23:11,35.59,0.0,12,33,ON
2026-03-05 19:23:13,35.59,0.0,12,34,ON
2026-03-05 19:23:15,35.67,0.0,12,33,ON
2026-03-05 19:23:17,35.35,0.0,12,36,ON
2026-03-05 19:23:19,35.54,0.0,12,32,ON
2026-03-05 19:23:21,35.72,0.0,12,33,ON
2026-03-05 19:23:23,35.59,0.0,13,34,ON
2026-03-05 19:23:25,35.74,0.0,13,33,ON
2026-03-05 19:23:27,35.84,0.0,13,33,ON
2026-03-05 19:23:29,35.82,0.0,13,34,ON
2026-03-05 19:23:31,36.07,0.0,13,31,ON
2026-03-05 19:23:33,36.09,0.0,13,33,ON
2026-03-05 19:23:35,35.97,0.0,14,33,ON
2026-03-05 19:23:37,36.02,0.0,14,33,ON
2026-03-05 19:23:39,36.14,0.0,14,32,ON
2026-03-05 19:23:41,36.14,0.0,14,33,ON
2026-03-05 19:23:43,36.27,0.0,14,32,ON
2026-03-05 19:23:45,36.29,0.0,14,33,ON
2026-03-05 19:23:47,36.14,0.0,14,34,ON
2026-03-05 19:23:49,36.32,0.0,15,31,ON
2026-03-05 19:23:51,36.24,0.0,15,34,ON
2026-03-05 19:23:53,36.22,0.0,15,33,ON
2026-03-05 19:23:55,36.42,0.0,15,32,ON
2026-03-05 19:23:57,36.52,0.0,15,32,ON
2026-03-05 19:23:59,36.29,0.0,15,34,ON
2026-03-05 19:24:01,36.97,0.0,16,27,ON
2026-03-05 19:24:03,36.97,0.0,16,32,ON
2026-03-05 19:24:05,36.97,0.0,16,30,ON
2026-03-05 19:24:07,36.47,0.0,16,35,ON
2026-03-05 19:24:09,36.42,0.0,16,32,ON
2026-03-05 19:24:11,36.97,0.0,16,29,ON
2026-03-05 19:24:13,36.97,0.0,16,32,ON
2026-03-05 19:24:15,36.97,0.0,17,31,ON
2026-03-05 19:24:17,36.97,0.0,17,31,ON
2026-03-05 19:24:19,36.97,0.0,17,31,ON
2026-03-05 19:24:21,36.97,0.0,17,31,ON
2026-03-05 19:24:23,36.54,0.0,17,35,ON
2026-03-05 19:24:25,36.97,0.0,17,29,ON
2026-03-05 19:24:27,36.97,0.0,18,33,ON
2026-03-05 19:24:29,36.97,0.0,18,31,ON
2026-03-05 19:24:31,37.0,0.0,18,32,ON
2026-03-05 19:24:33,36.97,0.0,18,32,ON
2026-03-05 19:24:35,36.97,0.0,18,32,ON
2026-03-05 19:24:37,36.97,0.0,18,32,ON
2026-03-05 19:24:39,37.02,0.0,18,32,ON
2026-03-05 19:24:41,36.97,0.0,19,33,ON
2026-03-05 19:24:43,36.97,0.0,19,32,ON
2026-03-05 19:24:45,36.97,0.0,19,32,ON
2026-03-05 19:24:47,36.97,0.0,19,32,ON
2026-03-05 19:24:49,36.97,0.0,19,33,ON
2026-03-05 19:24:51,36.97,0.0,19,33,ON
2026-03-05 19:24:53,37.18,0.0,20,31,ON
2026-03-05 19:24:55,37.07,0.0,20,33,ON
2026-03-05 19:24:57,36.97,0.0,20,33,ON
2026-03-05 19:24:59,37.07,0.0,20,32,ON
2026-03-05 19:25:01,37.02,0.0,20,33,ON
2026-03-05 19:25:03,36.97,0.0,20,33,ON
2026-03-05 19:25:05,37.02,0.0,20,33,ON
2026-03-05 19:25:07,37.18,0.0,21,32,ON
2026-03-05 19:25:09,37.35,0.0,21,31,ON
2026-03-05 19:25:11,37.3,0.0,21,33,ON
2026-03-05 19:25:13,37.3,0.0,21,32,ON
2026-03-05 19:25:15,37.2,0.0,21,33,ON
2026-03-05 19:25:17,37.35,0.0,21,31,ON
2026-03-05 19:25:19,37.28,0.0,22,33,ON
2026-03-05 19:25:21,37.35,0.0,22,31,ON
2026-03-05 19:25:23,37.18,0.0,22,34,ON
2026-03-05 19:25:25,37.35,0.0,22,31,ON
2026-03-05 19:25:27,37.07,0.0,22,36,ON
2026-03-05 19:25:29,37.28,0.0,22,31,ON
2026-03-05 19:25:31,37.43,0.0,22,33,ON
2026-03-05 19:25:33,37.35,0.0,23,33,ON
2026-03-05 19:25:35,37.23,0.0,23,34,ON
2026-03-05 19:25:37,37.35,0.0,23,32,ON
2026-03-05 19:25:39,37.41,0.0,23,33,ON
2026-03-05 19:25:41,37.43,0.0,23,32,ON
2026-03-05 19:25:43,37.48,0.0,23,32,ON
2026-03-05 19:25:45,37.28,0.0,24,34,ON
2026-03-05 19:25:47,37.35,0.0,24,32,ON
2026-03-05 19:25:49,37.35,0.0,24,34,ON
2026-03-05 19:25:51,37.33,0.0,24,33,ON
2026-03-05 19:25:53,37.41,0.0,24,33,ON
2026-03-05 19:25:55,37.35,0.0,24,34,ON
2026-03-05 19:25:57,37.48,0.0,24,32,ON
2026-03-05 19:25:59,39.83,0.0,25,13,ON
2026-03-05 19:26:01,36.29,0.0,25,59,ON
2026-03-05 19:26:03,37.43,0.0,25,18,ON
2026-03-05 19:26:05,39.51,0.0,25,24,ON
2026-03-05 19:26:07,36.97,0.0,25,48,ON
2026-03-05 19:26:09,40.16,0.0,25,2,ON
2026-03-05 19:26:11,37.28,0.0,26,57,ON
2026-03-05 19:26:13,37.61,0.0,26,20,ON
2026-03-05 19:26:15,37.41,0.0,26,41,ON
2026-03-05 19:26:17,37.48,0.0,26,29,ON
2026-03-05 19:26:19,37.43,0.0,26,36,ON
2026-03-05 19:26:21,37.61,0.0,26,31,ON
2026-03-05 19:26:23,37.58,0.0,26,34,ON
2026-03-05 19:26:25,37.53,0.0,27,33,ON
2026-03-05 19:26:27,37.48,0.0,27,34,ON
2026-03-05 19:26:29,37.64,0.0,27,32,ON
2026-03-05 19:26:31,37.64,0.0,27,34,ON
2026-03-05 19:26:33,37.51,0.0,27,34,ON
2026-03-05 19:26:35,37.61,0.0,27,33,ON
2026-03-05 19:26:37,37.64,0.0,28,34,ON
2026-03-05 19:26:39,37.41,0.0,28,36,ON
2026-03-05 19:26:41,37.51,0.0,28,33,ON
2026-03-05 19:26:43,37.69,0.0,28,33,ON
2026-03-05 19:26:45,37.48,0.0,28,36,ON
2026-03-05 19:26:47,37.46,0.0,28,34,ON
2026-03-05 19:26:49,37.66,0.0,28,33,ON
2026-03-05 19:26:51,37.35,0.0,29,37,ON
2026-03-05 19:26:53,37.64,0.0,29,32,ON
2026-03-05 19:26:55,37.48,0.0,29,37,ON
2026-03-05 19:26:57,37.53,0.0,29,34,ON
2026-03-05 19:26:59,37.71,0.0,29,34,ON
2026-03-05 19:27:01,37.61,0.0,29,35,ON
2026-03-05 19:27:03,37.58,0.0,30,35,ON
2026-03-05 19:27:05,37.61,0.0,30,35,ON
2026-03-05 19:27:07,37.53,0.0,30,35,ON
2026-03-05 19:27:09,37.53,0.0,30,35,ON
2026-03-05 19:27:11,37.51,0.0,30,35,ON
2026-03-05 19:27:13,37.64,0.0,30,34,ON
2026-03-05 19:27:15,37.58,0.0,30,36,ON
2026-03-05 19:27:17,37.48,0.0,31,36,ON
2026-03-05 19:27:19,37.79,0.0,31,33,ON
2026-03-05 19:27:21,37.64,0.0,31,37,ON
2026-03-05 19:27:23,37.43,0.0,31,36,ON
2026-03-05 19:27:25,37.74,0.0,31,33,ON
2026-03-05 19:27:27,37.43,0.0,31,38,ON
2026-03-05 19:27:29,37.74,0.0,32,32,ON
2026-03-05 19:27:31,37.69,0.0,32,37,ON
2026-03-05 19:27:33,37.64,0.0,32,35,ON
2026-03-05 19:27:35,37.48,0.0,32,37,ON
2026-03-05 19:27:37,37.48,0.0,32,36,ON
2026-03-05 19:27:39,37.71,0.0,32,35,ON
2026-03-05 19:27:41,37.58,0.0,32,37,ON
2026-03-05 19:27:43,37.61,0.0,33,35,ON
2026-03-05 19:27:45,37.64,0.0,33,36,ON
2026-03-05 19:27:47,37.38,0.0,33,38,ON
2026-03-05 19:27:49,37.51,0.0,33,35,ON
2026-03-05 19:27:51,37.64,0.0,33,36,ON
2026-03-05 19:27:53,37.51,0.0,33,37,ON
2026-03-05 19:27:55,37.74,0.0,34,34,ON
2026-03-05 19:27:57,37.84,0.0,34,36,ON
2026-03-05 19:27:59,37.48,0.0,34,38,ON
2026-03-05 19:28:01,37.51,0.0,34,36,ON
2026-03-05 19:28:03,37.51,0.0,34,37,ON
2026-03-05 19:28:05,37.46,0.0,34,37,ON
2026-03-05 19:28:07,37.66,0.0,34,36,ON
2026-03-05 19:28:09,37.51,0.0,35,38,ON
2026-03-05 19:28:11,37.51,0.0,35,37,ON
2026-03-05 19:28:13,37.66,0.0,35,36,ON
2026-03-05 19:28:15,37.41,0.0,35,39,ON
2026-03-05 19:28:17,37.43,0.0,35,37,ON
2026-03-05 19:28:19,37.74,0.0,35,36,ON
2026-03-05 19:28:21,37.66,0.0,36,38,ON
2026-03-05 19:28:23,37.51,0.0,36,38,ON
2026-03-05 19:28:25,37.61,0.0,36,37,ON
2026-03-05 19:28:27,37.64,0.0,36,37,ON
2026-03-05 19:28:29,37.79,0.0,36,36,ON
2026-03-05 19:28:31,37.58,0.0,36,39,ON
2026-03-05 19:28:33,37.53,0.0,36,37,ON
2026-03-05 19:28:35,37.69,0.0,37,37,ON
2026-03-05 19:28:37,37.69,0.0,37,38,ON
2026-03-05 19:28:39,37.41,0.0,37,40,ON
2026-03-05 19:28:41,37.51,0.0,37,37,ON
2026-03-05 19:28:43,37.69,0.0,37,37,ON
2026-03-05 19:28:45,37.61,0.0,37,38,ON
2026-03-05 19:28:47,37.79,0.0,38,36,ON
2026-03-05 19:28:49,37.64,0.0,38,39,ON
2026-03-05 19:28:51,37.82,0.0,38,36,ON
2026-03-05 19:28:53,37.64,0.0,38,40,ON
2026-03-05 19:28:55,37.89,0.0,38,35,ON
2026-03-05 19:28:57,37.69,0.0,38,40,ON
2026-03-05 19:28:59,37.84,0.0,38,36,ON
2026-03-05 19:29:01,37.71,0.0,39,39,ON
2026-03-05 19:29:03,37.58,0.0,39,39,ON
2026-03-05 19:29:05,37.79,0.0,39,37,ON
2026-03-05 19:29:07,37.58,0.0,39,40,ON
2026-03-05 19:29:09,37.74,0.0,39,37,ON
2026-03-05 19:29:11,37.79,0.0,39,39,ON
2026-03-05 19:29:13,37.89,0.0,40,37,ON
2026-03-05 19:29:15,37.79,0.0,40,39,ON
2026-03-05 19:29:17,37.74,0.0,40,38,ON
2026-03-05 19:29:19,37.74,0.0,40,39,ON
2026-03-05 19:29:21,37.74,0.0,40,39,ON
2026-03-05 19:29:23,37.71,0.0,40,39,ON
2026-03-05 19:29:25,37.61,0.0,40,40,ON
2026-03-05 19:29:27,37.58,0.0,41,39,ON
2026-03-05 19:29:29,37.74,0.0,41,38,ON
2026-03-05 19:29:31,37.89,0.0,41,38,ON
2026-03-05 19:29:33,37.76,0.0,41,40,ON
2026-03-05 19:29:35,37.89,0.0,41,37,ON
2026-03-05 19:29:37,37.84,0.0,41,39,ON
2026-03-05 19:29:39,37.71,0.0,42,39,ON
2026-03-05 19:29:41,37.87,0.0,42,38,ON
2026-03-05 19:29:43,37.74,0.0,42,40,ON
2026-03-05 19:29:45,37.87,0.0,42,38,ON
2026-03-05 19:29:47,37.84,0.0,42,40,ON
2026-03-05 19:29:49,37.82,0.0,42,39,ON
2026-03-05 19:29:51,37.92,0.0,42,38,ON
2026-03-05 19:29:53,38.05,0.0,43,38,ON
2026-03-05 19:29:55,37.74,0.0,43,41,ON
2026-03-05 19:29:57,38.02,0.0,43,36,ON
2026-03-05 19:29:59,37.82,0.0,43,41,ON
2026-03-05 19:30:01,38.0,0.0,43,37,ON
2026-03-05 19:30:03,38.02,0.0,43,39,ON
2026-03-05 19:30:05,37.82,0.0,44,40,ON
2026-03-05 19:30:07,37.82,0.0,44,39,ON
2026-03-05 19:30:09,38.05,0.0,44,38,ON
2026-03-05 19:30:11,37.76,0.0,44,42,ON
2026-03-05 19:30:13,37.79,0.0,44,39,ON
2026-03-05 19:30:15,38.02,0.0,44,38,ON
2026-03-05 19:30:17,37.94,0.0,44,40,ON
2026-03-05 19:30:19,37.84,0.0,45,40,ON
2026-03-05 19:30:21,37.74,0.0,45,41,ON
2026-03-05 19:30:23,37.82,0.0,45,40,ON
2026-03-05 19:30:25,37.64,0.0,45,42,ON
2026-03-05 19:30:27,37.92,0.0,45,38,ON
2026-03-05 19:30:29,37.89,0.0,45,41,ON
2026-03-05 19:30:31,37.94,0.0,46,39,ON
2026-03-05 19:30:33,37.84,0.0,46,41,ON
2026-03-05 19:30:35,37.84,0.0,46,40,ON
2026-03-05 19:30:37,37.89,0.0,46,40,ON
2026-03-05 19:30:39,37.94,0.0,46,40,ON
2026-03-05 19:30:41,37.87,0.0,46,41,ON
2026-03-05 19:30:43,37.82,0.0,46,41,ON
2026-03-05 19:30:45,37.84,0.0,47,41,ON
2026-03-05 19:30:47,37.84,0.0,47,41,ON
2026-03-05 19:30:49,38.02,0.0,47,39,ON
2026-03-05 19:30:51,37.82,0.0,47,42,ON
2026-03-05 19:30:53,37.89,0.0,47,40,ON
2026-03-05 19:30:55,37.82,0.0,47,42,ON
2026-03-05 19:30:57,38.0,0.0,48,39,ON
2026-03-05 19:30:59,38.0,0.0,48,41,ON
2026-03-05 19:31:01,37.84,0.0,48,41,ON
2026-03-05 19:31:03,38.02,0.0,48,39,ON
2026-03-05 19:31:05,38.05,0.0,48,41,ON
2026-03-05 19:31:07,37.89,0.0,48,42,ON
2026-03-05 19:31:09,38.02,0.0,48,40,ON
2026-03-05 19:31:11,38.1,0.0,49,40,ON
2026-03-05 19:31:13,38.05,0.0,49,41,ON
